,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
2999,Shandong,China,36.3427,118.1498,2/2/20,230,0.0,0
3000,Shanghai,China,31.202,121.4491,2/2/20,182,1.0,1
3001,Shanxi,China,37.5777,112.2922,2/2/20,66,0.0,0
3002,Sichuan,China,30.6171,102.7103,2/2/20,231,0.0,1
3003,Tianjin,China,39.3054,117.323,2/2/20,48,0.0,0
3004,Tibet,China,31.6927,88.0924,2/2/20,1,0.0,0
3005,Xinjiang,China,41.1129,85.2401,2/2/20,21,0.0,0
3006,Yunnan,China,24.974,101.487,2/2/20,105,0.0,0
3007,Zhejiang,China,29.1832,120.0934,2/2/20,661,0.0,0
3008,,Colombia,4.5709,-74.2973,2/2/20,0,0.0,0
3009,,Congo (Brazzaville),-4.0383,21.7587,2/2/20,0,0.0,0
3010,,Congo (Kinshasa),-4.0383,21.7587,2/2/20,0,0.0,0
3011,,Costa Rica,9.7489,-83.7534,2/2/20,0,0.0,0
3012,,Cote d'Ivoire,7.54,-5.5471,2/2/20,0,0.0,0
3013,,Croatia,45.1,15.2,2/2/20,0,0.0,0
3014,,Diamond Princess,0.0,0.0,2/2/20,0,0.0,0
3015,,Cuba,22.0,-80.0,2/2/20,0,0.0,0
3016,,Cyprus,35.1264,33.4299,2/2/20,0,0.0,0
3017,,Czechia,49.8175,15.473,2/2/20,0,0.0,0
3018,Faroe Islands,Denmark,61.8926,-6.9118,2/2/20,0,0.0,0
3019,Greenland,Denmark,71.7069,-42.6043,2/2/20,0,0.0,0
3020,,Denmark,56.2639,9.5018,2/2/20,0,0.0,0
3021,,Djibouti,11.8251,42.5903,2/2/20,0,0.0,0
3022,,Dominican Republic,18.7357,-70.1627,2/2/20,0,0.0,0
3023,,Ecuador,-1.8312,-78.1834,2/2/20,0,0.0,0
3024,,Egypt,26.0,30.0,2/2/20,0,0.0,0
3025,,El Salvador,13.7942,-88.8965,2/2/20,0,0.0,0
3026,,Equatorial Guinea,1.5,10.0,2/2/20,0,0.0,0
3027,,Eritrea,15.1794,39.7823,2/2/20,0,0.0,0
3028,,Estonia,58.5953,25.0136,2/2/20,0,0.0,0
3029,,Eswatini,-26.5225,31.4659,2/2/20,0,0.0,0
3030,,Ethiopia,9.145,40.4897,2/2/20,0,0.0,0
3031,,Fiji,-17.7134,178.065,2/2/20,0,0.0,0
3032,,Finland,64.0,26.0,2/2/20,1,0.0,0
3033,French Guiana,France,3.9339,-53.1258,2/2/20,0,2.0,0
3034,French Polynesia,France,-17.6797,149.4068,2/2/20,0,0.0,0
3035,Guadeloupe,France,16.25,-61.5833,2/2/20,0,0.0,0
3036,Mayotte,France,-12.8275,45.1662,2/2/20,0,0.0,0
3037,New Caledonia,France,-20.9043,165.618,2/2/20,0,0.0,0
3038,Reunion,France,-21.1351,55.2471,2/2/20,0,0.0,0
3039,Saint Barthelemy,France,17.9,-62.8333,2/2/20,0,0.0,0
3040,St Martin,France,18.0708,-63.0501,2/2/20,0,0.0,0
3041,Martinique,France,14.6415,-61.0242,2/2/20,0,0.0,0
3042,,France,46.2276,2.2137,2/2/20,6,0.0,0
3043,,Gabon,-0.8037,11.6094,2/2/20,0,0.0,0
3044,,Gambia,13.4432,-15.3101,2/2/20,0,0.0,0
3045,,Georgia,42.3154,43.3569,2/2/20,0,0.0,0
3046,,Germany,51.0,9.0,2/2/20,10,0.0,0
3047,,Ghana,7.9465,-1.0232,2/2/20,0,0.0,0
3048,,Greece,39.0742,21.8243,2/2/20,0,0.0,0
3049,,Guatemala,15.7835,-90.2308,2/2/20,0,0.0,0
3050,,Guinea,9.9456,-9.6966,2/2/20,0,0.0,0
3051,,Guyana,5.0,-58.75,2/2/20,0,0.0,0
3052,,Haiti,18.9712,-72.2852,2/2/20,0,0.0,0
3053,,Holy See,41.9029,12.4534,2/2/20,0,0.0,0
3054,,Honduras,15.2,-86.2419,2/2/20,0,0.0,0
3055,,Hungary,47.1625,19.5033,2/2/20,0,0.0,0
3056,,Iceland,64.9631,-19.0208,2/2/20,0,0.0,0
3057,,India,21.0,78.0,2/2/20,2,0.0,0
3058,,Indonesia,-0.7893,113.9213,2/2/20,0,0.0,0
3059,,Iran,32.0,53.0,2/2/20,0,0.0,0
3060,,Iraq,33.0,44.0,2/2/20,0,0.0,0
3061,,Ireland,53.1424,-7.6921,2/2/20,0,0.0,0
3062,,Israel,31.0,35.0,2/2/20,0,0.0,0
3063,,Italy,43.0,12.0,2/2/20,2,0.0,0
3064,,Jamaica,18.1096,-77.2975,2/2/20,0,14.0,0
3065,,Japan,36.0,138.0,2/2/20,20,12.0,0
3066,,Jordan,31.24,36.51,2/2/20,0,9.0,0
3067,,Kazakhstan,48.0196,66.9237,2/2/20,0,1.0,0
3068,,Kenya,-0.0236,37.9062,2/2/20,0,3.0,0
3069,,"Korea, South",36.0,128.0,2/2/20,15,21.0,0
3070,,Kuwait,29.5,47.75,2/2/20,0,7.0,0
3071,,Kyrgyzstan,41.2044,74.7661,2/2/20,0,2.0,0
3072,,Latvia,56.8796,24.6032,2/2/20,0,4.0,0
3073,,Lebanon,33.8547,35.8623,2/2/20,0,3.0,0
3074,,Liberia,6.4281,-9.4295,2/2/20,0,2.0,0
3075,,Liechtenstein,47.14,9.55,2/2/20,0,16.0,0
3076,,Lithuania,55.1694,23.8813,2/2/20,0,0.0,0
3077,,Luxembourg,49.8153,6.1296,2/2/20,0,386.0,0
3078,,Madagascar,-18.7669,46.8691,2/2/20,0,22.0,0
3079,,Malaysia,2.5,112.5,2/2/20,8,1.0,0
3080,,Maldives,3.2028,73.2207,2/2/20,0,8.0,0
3081,,Malta,35.9375,14.3754,2/2/20,0,18.0,0
3082,,Mauritania,21.0079,10.9408,2/2/20,0,1.0,0
3083,,Mauritius,-20.2,57.5,2/2/20,0,1.0,0
3084,,Mexico,23.6345,-102.5528,2/2/20,0,0.0,0
3085,,Moldova,47.4116,28.3699,2/2/20,0,1.0,0
3086,,Monaco,43.7333,7.4167,2/2/20,0,0.0,0
3087,,Mongolia,46.8625,103.8467,2/2/20,0,0.0,0
3088,,Montenegro,42.5,19.3,2/2/20,0,7.0,0
3089,,Morocco,31.7917,-7.0926,2/2/20,0,10.0,0
3090,,Namibia,-22.9576,18.4904,2/2/20,0,2.0,0
3091,,Nepal,28.1667,84.25,2/2/20,1,14.0,0
3092,Aruba,Netherlands,12.5186,-70.0358,2/2/20,0,1.0,0
3093,Curacao,Netherlands,12.1696,-68.99,2/2/20,0,0.0,0
3094,Sint Maarten,Netherlands,18.0425,-63.0548,2/2/20,0,0.0,0
3095,,Netherlands,52.1326,5.2913,2/2/20,0,5.0,0
3096,,New Zealand,-40.9006,174.886,2/2/20,0,43.0,0
3097,,Nicaragua,12.8654,-85.2072,2/2/20,0,0.0,0
3098,,Niger,17.6078,8.0817,2/2/20,0,0.0,0
3099,,Nigeria,9.082,8.6753,2/2/20,0,0.0,0
3100,,North Macedonia,41.6086,21.7453,2/2/20,0,0.0,0
3101,,Norway,60.472,8.4689,2/2/20,0,0.0,0
3102,,Oman,21.0,57.0,2/2/20,0,0.0,0
3103,,Pakistan,30.3753,69.3451,2/2/20,0,0.0,0
3104,,Panama,8.538,-80.7821,2/2/20,0,0.0,0
3105,,Papua New Guinea,-6.315,143.9555,2/2/20,0,0.0,0
3106,,Paraguay,-23.4425,-58.4438,2/2/20,0,0.0,0
3107,,Peru,-9.19,-75.0152,2/2/20,0,0.0,0
3108,,Philippines,13.0,122.0,2/2/20,2,0.0,1
3109,,Poland,51.9194,19.1451,2/2/20,0,0.0,0
3110,,Portugal,39.3999,-8.2245,2/2/20,0,0.0,0
3111,,Qatar,25.3548,51.1839,2/2/20,0,0.0,0
3112,,Romania,45.9432,24.9668,2/2/20,0,0.0,0
3113,,Russia,60.0,90.0,2/2/20,2,0.0,0
3114,,Rwanda,-1.9403,29.8739,2/2/20,0,0.0,0
3115,,Saint Lucia,13.9094,-60.9789,2/2/20,0,0.0,0
3116,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/2/20,0,0.0,0
3117,,San Marino,43.9424,12.4578,2/2/20,0,0.0,0
3118,,Saudi Arabia,24.0,45.0,2/2/20,0,0.0,0
3119,,Senegal,14.4974,-14.4524,2/2/20,0,0.0,0
3120,,Serbia,44.0165,21.0059,2/2/20,0,0.0,0
3121,,Seychelles,-4.6796,55.492,2/2/20,0,0.0,0
3122,,Singapore,1.2833,103.8333,2/2/20,18,0.0,0
3123,,Slovakia,48.669,19.699,2/2/20,0,0.0,0
3124,,Slovenia,46.1512,14.9955,2/2/20,0,0.0,0
3125,,Somalia,5.1521,46.1996,2/2/20,0,0.0,0
3126,,South Africa,-30.5595,22.9375,2/2/20,0,0.0,0
3127,,Spain,40.0,-4.0,2/2/20,1,0.0,0
3128,,Sri Lanka,7.0,81.0,2/2/20,1,0.0,0
3129,,Sudan,12.8628,30.2176,2/2/20,0,0.0,0
3130,,Suriname,3.9193,-56.0278,2/2/20,0,0.0,0
3131,,Sweden,63.0,16.0,2/2/20,1,0.0,0
3132,,Switzerland,46.8182,8.2275,2/2/20,0,0.0,0
3133,,Taiwan*,23.7,121.0,2/2/20,10,0.0,0
3134,,Tanzania,-6.369,34.8888,2/2/20,0,0.0,0
3135,,Thailand,15.0,101.0,2/2/20,19,0.0,0
3136,,Togo,8.6195,0.8248,2/2/20,0,0.0,0
3137,,Trinidad and Tobago,10.6918,-61.2225,2/2/20,0,0.0,0
3138,,Tunisia,34.0,9.0,2/2/20,0,0.0,0
3139,,Turkey,38.9637,35.2433,2/2/20,0,0.0,0
3140,,Uganda,1.0,32.0,2/2/20,0,0.0,0
3141,,Ukraine,48.3794,31.1656,2/2/20,0,0.0,0
3142,,United Arab Emirates,24.0,54.0,2/2/20,5,0.0,0
3143,Bermuda,United Kingdom,32.3078,-64.7505,2/2/20,0,0.0,0
3144,Cayman Islands,United Kingdom,19.3133,-81.2546,2/2/20,0,0.0,0
3145,Channel Islands,United Kingdom,49.3723,-2.3644,2/2/20,0,0.0,0
3146,Gibraltar,United Kingdom,36.1408,-5.3536,2/2/20,0,0.0,0
3147,Isle of Man,United Kingdom,54.2361,-4.5481,2/2/20,0,0.0,0
3148,Montserrat,United Kingdom,16.7425,-62.1874,2/2/20,0,0.0,0
3149,,United Kingdom,55.3781,-3.4360000000000004,2/2/20,2,0.0,0
3150,,Uruguay,-32.5228,-55.7658,2/2/20,0,0.0,0
3151,,US,37.0902,-95.7129,2/2/20,8,0.0,0
3152,,Uzbekistan,41.3775,64.5853,2/2/20,0,0.0,0
3153,,Venezuela,6.4238,-66.5897,2/2/20,0,0.0,0
3154,,Vietnam,16.0,108.0,2/2/20,6,0.0,0
3155,,Zambia,-15.4167,28.2833,2/2/20,0,0.0,0
3156,,Zimbabwe,-20.0,30.0,2/2/20,0,0.0,0
3157,Diamond Princess,Canada,0.0,0.0,2/2/20,0,1.0,0
3158,,Dominica,15.415,-61.371,2/2/20,0,0.0,0
3159,,Grenada,12.1165,-61.679,2/2/20,0,0.0,0
3160,,Mozambique,-18.665695,35.529562,2/2/20,0,0.0,0
3161,,Syria,34.802075,38.99681500000001,2/2/20,0,0.0,0
3162,,Timor-Leste,-8.874217,125.727539,2/2/20,0,0.0,0
3163,,Belize,13.1939,-59.5432,2/2/20,0,0.0,0
3164,Recovered,Canada,0.0,0.0,2/2/20,0,0.0,0
3165,,Laos,19.85627,102.495496,2/2/20,0,0.0,0
3166,,Libya,26.3351,17.228331,2/2/20,0,0.0,0
3167,,West Bank and Gaza,31.9522,35.2332,2/2/20,0,0.0,0
3168,,Guinea-Bissau,11.8037,-15.1804,2/2/20,0,0.0,0
3169,,Mali,17.570692,-3.996166000000001,2/2/20,0,0.0,0
3170,,Saint Kitts and Nevis,17.357822,-62.782998,2/2/20,0,0.0,0
3171,Northwest Territories,Canada,64.8255,-124.8457,2/2/20,0,0.0,0
3172,Yukon,Canada,64.2823,-135.0,2/2/20,0,0.0,0
3173,,Kosovo,42.602636,20.902977,2/2/20,0,0.0,0
